timestamp,hour,day_of_week,month,is_weekend,temperature_celsius,production_units,production_line_kwh,hvac_kwh,compressors_kwh,lighting_kwh,conveyor_kwh,heavy_machinery_kwh,server_cooling_kwh,hvac_2_kwh,pump_motors_kwh,exterior_lighting_kwh,base_load_kwh,total_consumption_kwh,cost_usd
2025-01-01 00:00:00,0,2,1,False,26.60689449852253,0.1557837151606091,0.0,29.22036455919053,0.0,1.5613476283413374,0.0,0.0,11.397513301815295,27.15205255835464,0.0,5.257831842053425,18.91405960895065,93.50316949870587,11.220380339844704
2025-01-01 01:00:00,1,2,1,False,22.279082905857152,-0.08770089103433593,0.0,20.67378077535827,0.0,1.8892204883652406,0.0,0.0,13.414809994310353,37.6000623368853,0.0,5.697718981698663,20.457588956407843,99.73318153302567,11.96798178396308
2025-01-01 02:00:00,2,2,1,False,23.937700419456206,0.0366474909610103,0.0,21.473926132717306,0.0,2.3533635794963126,0.0,0.0,12.20374024587924,42.289868430989294,0.0,5.534893188629635,19.270255309703135,103.12604688741493,12.37512562648979
2025-01-01 03:00:00,3,2,1,False,21.126530321349822,-0.14315695827622915,0.0,21.266295626981943,0.0,2.9790073971861233,0.0,0.0,11.10106622796103,27.52089749476665,0.0,5.761910235829802,20.51906760345146,89.148244586177,10.697789350341239
2025-01-01 04:00:00,4,2,1,False,24.935904528850397,0.02751590399157306,0.0,20.366967389796955,0.0,3.780407532427862,0.0,0.0,12.822941201465648,39.024118951558634,0.0,5.942570348090371,20.88032620895624,102.8173316322957,12.338079795875483
2025-01-01 05:00:00,5,2,1,False,22.13078089206063,-0.026493174591620657,0.0,17.809591927484668,0.0,4.753165253966542,0.0,0.0,13.147870187359013,31.01684762024722,0.0,5.206232419017827,19.355575528747586,91.28928293682284,10.954713952418741
2025-01-01 06:00:00,6,2,1,False,17.968412883173627,0.486934479823346,44.63008903570026,24.56947820070451,25.62560276786673,5.867602945797588,16.09834186612475,54.49537573940098,12.347622903394821,27.554367134103963,31.87068572059781,0.0,21.336681667135956,264.39584798082734,31.72750175769928
2025-01-01 07:00:00,7,2,1,False,19.306659818595357,0.4898707007776075,43.1973752473148,19.053710938154165,25.38992366344268,7.065419525876601,15.786698388206187,56.55064094087264,10.037432449993428,26.33975798901628,30.5967303593602,0.0,16.54047976144304,250.55816926368004,30.066980311641604
2025-01-01 08:00:00,8,2,1,False,14.599539730355776,0.49225398011001614,44.638501266283605,16.304625358672272,25.974336195325918,8.261641282765602,17.606673567789397,52.854385316507475,12.535772973446878,29.36267980872174,32.86879737175154,0.0,20.224677397027023,260.63209053829144,31.27585086459497
2025-01-01 09:00:00,9,2,1,False,17.38522500476185,0.4407107720953755,41.32120670291503,13.898801192994855,26.582238363565015,9.352894314864008,17.675875452561616,55.64475487575761,12.666577704646397,27.232559186152958,34.44351675719757,0.0,22.129883217031008,260.94830776768606,31.313796932122326
2025-01-01 10:00:00,10,2,1,False,15.637451663608047,0.6076046824593153,42.18704340476964,20.6695396280863,25.666981607354675,10.23139707874166,15.469062389983689,57.33502909996889,12.16843611792181,32.45822566864713,33.10389304742238,0.0,20.215735992480433,269.5053440353766,32.34064128424519
2025-01-01 11:00:00,11,2,1,False,17.473217739226406,0.40395157249464986,44.00385361763292,19.108823429276097,26.558959628670504,10.802258046811277,16.712004874042634,51.730563358334166,12.27071150962811,26.484761283518374,32.92057990050308,0.0,18.058680594495456,258.65119624291265,31.038143549149517
2025-01-01 12:00:00,12,2,1,False,16.182307442792318,0.528465577805001,44.310855479727046,15.348102957595039,26.124985385366088,11.000301404269894,17.239242051621883,52.316618958199975,11.423631725556874,27.493054013111024,30.058366024660746,0.0,24.19284797224783,259.5080059723564,31.140960716682766
2025-01-01 13:00:00,13,2,1,False,14.783685557071138,0.4964599212598381,42.0661167983217,17.69966845548175,26.358167961195434,10.802307376582862,15.795256222671968,52.60010196655001,13.120878788516993,27.231514355667425,30.057783490453268,0.0,18.647387297226693,254.3791827126681,30.52550192552017
2025-01-01 14:00:00,14,2,1,False,16.886591323899097,0.4155741292725502,41.09731147374493,18.24367924194654,26.42747046600431,10.23149052469178,15.673567192620807,54.605688577396364,10.14855423283765,32.081931750293165,32.11508203573594,0.0,16.289234039102357,256.91400953437386,30.829681144124862
2025-01-01 15:00:00,15,2,1,False,11.647321929899196,0.5328105828949876,42.4515665764695,15.490436320298837,25.905206078322134,9.353022448698201,17.120523268949043,53.794059119463164,13.15931208615635,29.78406270120212,34.89094769405554,0.0,17.69003139112821,259.6391676847431,31.15670012216917
2025-01-01 16:00:00,16,2,1,False,17.156681959464443,0.5360240933004302,40.866538078855974,13.740272327891258,25.630463430789945,8.261792194794296,16.808932345025188,53.973390559642404,12.89150799433259,29.674481131795456,32.700153872599316,0.0,19.240505938313067,253.7880378740395,30.45456454488474
2025-01-01 17:00:00,17,2,1,False,21.30578686867276,0.6291925936863997,44.78487519480102,19.185675793195635,26.111121252212723,7.065580852662699,17.545291657765258,53.024249566858145,13.540777565101294,31.340948779707247,32.16044337759482,0.0,21.426663715706056,266.1856277556049,31.942275330672587
2025-01-01 18:00:00,18,2,1,False,21.796196313058044,0.4134718252260534,43.44656166991197,22.462800341494155,25.190684522464004,5.86776371819333,17.58071800819829,54.76114699708593,14.984838930768495,33.6092578294443,30.072925977221324,0.0,20.527644312709217,268.50434230749096,32.22052107689891
2025-01-01 19:00:00,19,2,1,False,17.362267730600415,0.6591245968781185,42.324594781295936,19.947900769315062,25.54927847632922,4.75331719723367,17.9150180289407,55.881893861351934,10.914547398950438,29.742717882128872,33.72642324736032,5.863982721274995,19.568003030505402,266.1876773946866,31.942521287362393
2025-01-01 20:00:00,20,2,1,False,21.937056524266474,0.5000541105056601,44.90037320686124,23.243960366071576,25.54947930964282,3.7805456440115415,17.021484119711133,51.5659358490201,12.041524705610993,29.111939048502336,34.1449451549344,5.967167545380374,22.112041571127225,269.43939652087374,32.332727582504845
2025-01-01 21:00:00,21,2,1,False,23.054417027145977,0.5157807259575006,41.58537279848905,25.545008607680792,26.957240058740968,2.9791298352859865,17.741192652860747,51.806746287782126,11.699728680322456,35.57997356748045,32.6605674389862,5.736363457814412,18.434743859704852,270.72606724514804,32.487128069417764
2025-01-01 22:00:00,22,2,1,False,23.69914651781529,0.537540667181226,41.82431071390202,17.906755893843066,26.27499796651946,2.3534710507981678,17.458053086413916,56.95588929626424,12.354458200945253,32.083849703134305,32.26020152669044,5.364844121048101,20.56469230033221,265.4015238598912,31.848182863186942
2025-01-01 23:00:00,23,2,1,False,23.81681362134691,0.12142133733433412,0.0,24.06281037540052,0.0,1.8893153913355367,0.0,0.0,12.696906449081755,29.795889360593645,0.0,5.070657058076765,20.359891041751155,93.87546967623938,11.265056361148725
2025-01-02 00:00:00,0,3,1,False,25.3556056175084,-0.0637479271281334,0.0,26.02029158445436,0.0,1.561433191403514,0.0,0.0,11.673147564717501,41.230645727103386,0.0,5.111363179052047,22.265559095000565,107.86244034173139,12.943492841007766
2025-01-02 01:00:00,1,3,1,False,23.8265272383517,0.10315241808442321,0.0,20.907801564592955,0.0,1.8893240188782907,0.0,0.0,11.859803996939515,39.19034333546766,0.0,5.742082243295967,21.733379357881844,101.32273451705623,12.158728142046748
2025-01-02 02:00:00,2,3,1,False,24.294672674137043,0.07503218607567563,0.0,22.292024688042982,0.0,2.3534925450585384,0.0,0.0,12.432484096678293,40.53408366423199,0.0,5.215188915043593,20.383521933516157,103.21079584257156,12.385295501108587
2025-01-02 03:00:00,3,3,1,False,20.959727742610326,0.0052792747688269635,0.0,22.09094141400466,0.0,2.979170647985941,0.0,0.0,11.87281099672726,31.27627930375674,0.0,5.389222380395514,19.894146305913914,93.50257104878402,11.220308525854081
2025-01-02 04:00:00,4,3,1,False,22.602354975173824,-0.10334998511825791,0.0,20.145677435617515,0.0,3.780614699803382,0.0,0.0,11.196732617743905,33.07731483497587,0.0,5.854697617709437,19.89241647727215,93.94745368312226,11.273694441974671
2025-01-02 05:00:00,5,3,1,False,22.123343429056533,-0.12588980695066407,0.0,17.891421971970054,0.0,4.7534257281387635,0.0,0.0,12.16130194481751,34.249106643342905,0.0,5.583877394327899,19.37398788565848,94.01312156825561,11.281574588190674
2025-01-02 06:00:00,6,3,1,False,24.08771045290708,0.4185553539989161,40.78016434032665,15.534281686186857,26.547444870241335,5.867924490589072,16.08534876169496,55.92463491318077,11.742355390420247,33.096631011607826,33.013923081909084,0.0,21.948391624393313,260.5411001705501,31.264932020466013
2025-01-02 07:00:00,7,3,1,False,18.07269598573217,0.548116174473312,41.84534957806807,20.35883335270281,26.901168648020796,7.065806710163235,16.107305232195618,54.503936665943364,12.047591259437963,27.94504944945807,31.172649597810302,0.0,18.19613016047499,256.1438206542752,30.737258478513024
2025-01-02 08:00:00,8,3,1,False,17.190391728283156,0.5318111670594158,41.84149664534799,18.96731771292388,26.046496500740837,8.262094018851679,16.098959120917698,56.35506622163776,13.455651145480779,38.22794244769662,32.46639089671114,0.0,24.591355742188256,276.31277045249664,33.1575324542996
2025-01-02 09:00:00,9,3,1,False,18.27853810890327,0.5265476530628103,40.25101747565574,14.374875561584291,25.776282526369737,9.353406850200779,16.80679594506407,54.647491382942924,12.193075454915226,31.52326071905833,31.460874942090186,0.0,17.624973660833543,254.01205451871485,30.48144654224578
2025-01-02 10:00:00,10,3,1,False,12.471030759692642,0.6149641894690956,40.898958807570956,15.71456218385237,25.731924584135523,10.231957754442385,16.10756582772311,51.76903471352277,12.08944383967541,21.791395632411835,30.435669594766672,0.0,18.248019644925012,243.01853258302603,29.16222390996312
2025-01-02 11:00:00,11,3,1,False,19.072037113842654,0.5005049835470643,41.041820741900544,19.47506868863328,26.58067361653394,10.80285000407031,17.908682894907173,54.03767329074424,13.19885823406676,31.9295954901003,33.91823692801958,0.0,22.18391298752454,271.0773728765007,32.529284745180085
2025-01-02 12:00:00,12,3,1,False,14.879770708093346,0.5769385728076801,42.397133384349075,13.75806244199902,25.67896110086119,11.000904212809681,17.245891256985715,52.25493311494177,11.556605986204145,22.21492095896223,33.436349405065314,0.0,23.873615171639464,253.41737703381762,30.410085244058113
2025-01-02 13:00:00,13,3,1,False,14.069633226157716,0.562289128137329,43.28698882020009,15.570066502379003,26.01716940241042,10.802899333841896,15.219429360124696,50.70306900182994,13.978698095768754,20.039750747365517,34.498888728257924,0.0,20.37931286097303,250.49627285315123,30.059552742378145
2025-01-02 14:00:00,14,3,1,False,13.264302980243869,0.5158072258112633,42.73686501466418,12.581289834619094,26.1962584986321,10.232051200392506,15.920751327682863,51.182564645916095,10.27581995493437,27.99610279756454,32.02677717874254,0.0,23.318297180170447,252.46677763331874,30.29601331599825
2025-01-02 15:00:00,15,3,1,False,17.12111145792281,0.4464633919771894,43.86889058681342,19.588833738511198,26.66209149870895,9.35353498403497,16.73318957910531,53.17040255893025,10.316264147840764,23.592322026764688,33.97614524652365,0.0,19.51955079093191,256.7812251581651,30.81374701897981
2025-01-02 16:00:00,16,3,1,False,20.96334237293402,0.46031822564542374,42.466107286053536,20.033550561134664,25.563716486351954,8.262244930880373,15.277658172130188,51.37887478523042,13.528951818101248,35.901474785462064,34.86188345741941,0.0,17.846065098700333,265.12052738146417,31.814463285775698
